User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
8456,61.0,Female,Canada,,2023-08-02,Sports
8457,47.0,Female,USA,10.51,2021-05-11,Sports
8458,,Female,France,199.27,2021-04-03,Books
8459,20.0,Female,UK,113.41,2022-11-22,Sports
8460,39.0,Other,,219.98,2022-02-15,Books
8461,66.0,Female,Germany,,2023-11-04,Clothing
8462,39.0,Male,France,68.28,2022-10-08,Books
8463,67.0,,Canada,16.6,2020-02-23,Beauty
8464,67.0,Female,Canada,73.41,2020-11-26,Books
8465,66.0,Female,Germany,429.43,2020-04-06,Clothing
8466,29.0,Female,Germany,379.15,2021-05-19,Electronics
8467,38.0,Female,UK,,2020-05-27,Home & Kitchen
8468,21.0,Female,USA,,2021-05-31,Books
8469,48.0,Male,UK,121.87,2020-10-06,Clothing
8470,61.0,Other,France,23.5,2021-02-19,Clothing
8471,48.0,Female,USA,,2023-08-03,Sports
8472,40.0,Female,,194.29,2023-02-03,Beauty
8473,37.0,Female,Canada,418.76,2021-07-09,Books
8474,32.0,Male,France,342.52,,Beauty
8475,40.0,Male,UK,76.42,2022-09-28,Clothing
8476,45.0,,Australia,493.64,2020-04-27,Beauty
8477,33.0,Other,Australia,386.47,2021-04-24,Electronics
8478,54.0,Other,Germany,361.52,2022-05-02,Electronics
8479,38.0,Other,USA,112.22,2023-10-26,Home & Kitchen
8480,32.0,Male,Australia,453.05,2020-08-15,Sports
8481,34.0,Other,,239.59,2023-07-28,Beauty
8482,67.0,Female,Canada,,2023-12-29,Sports
8483,,Male,Germany,329.14,2023-02-14,Sports
8484,30.0,Male,Germany,109.82,2021-10-15,Books
8485,36.0,Male,France,454.24,2021-06-24,Beauty
8486,47.0,Female,France,427.9,2022-11-14,Electronics
8487,62.0,Male,USA,235.13,2020-03-27,Books
8488,35.0,Female,Australia,99.38,2023-04-25,Clothing
8489,31.0,Other,Australia,250.77,,Home & Kitchen
8490,,Male,,78.82,2022-08-10,Beauty
8491,53.0,Female,USA,138.58,2022-10-04,Home & Kitchen
8492,37.0,Male,Australia,243.95,2023-07-02,Books
8493,69.0,Other,France,15.46,2023-11-20,Beauty
8494,36.0,Male,France,384.03,2020-06-26,Home & Kitchen
8495,62.0,Other,France,102.47,2020-05-19,Books
8496,61.0,Male,USA,433.97,2023-01-10,
8497,24.0,Female,Germany,16.02,2021-03-07,Clothing
8498,61.0,Other,UK,268.41,2022-08-03,Sports
8499,21.0,Male,UK,,2021-06-14,
8500,51.0,Other,France,122.78,,Clothing
8501,19.0,Other,Canada,355.24,2022-02-05,Electronics
8502,22.0,Female,USA,361.83,2020-02-22,Books
8503,27.0,Female,Australia,320.73,2021-06-30,Clothing
8504,49.0,Female,Australia,185.31,2023-10-24,Beauty
8505,59.0,Female,,,2021-10-28,Books
8506,58.0,,France,316.07,2022-01-11,Clothing
8507,30.0,Other,Canada,,2022-12-10,Home & Kitchen
8508,56.0,Male,France,410.48,2023-10-16,Sports
8509,22.0,Male,Canada,126.1,2022-07-03,Beauty
8510,27.0,Male,UK,120.08,2020-02-12,Home & Kitchen
8511,27.0,Female,Canada,196.29,2021-06-10,
8512,55.0,Other,,41.2,2021-10-17,Beauty
8513,44.0,Other,UK,172.01,,Electronics
8514,68.0,Male,USA,206.1,2022-12-28,Beauty
8515,38.0,Male,Canada,250.05,2020-03-25,Home & Kitchen
8516,25.0,Other,Germany,130.74,2023-04-07,Clothing
8517,18.0,Female,Germany,453.89,2022-09-11,Electronics
8518,,Male,Canada,,2020-01-30,Clothing
8519,66.0,Male,USA,426.52,2023-03-16,Sports
8520,56.0,,Germany,225.25,2020-03-28,Beauty
8521,31.0,Other,France,360.49,2023-08-18,Books
8522,38.0,Male,Germany,59.9,2022-04-07,Sports
8523,47.0,Male,USA,274.6,2021-08-13,Sports
8524,38.0,Female,UK,480.61,2022-11-13,Beauty
8525,66.0,Female,UK,,,Sports
8526,26.0,Female,UK,,2020-06-25,Clothing
8527,34.0,Female,USA,134.23,2023-04-25,Books
8528,22.0,Male,UK,401.08,2022-02-20,Clothing
8529,48.0,Male,UK,178.87,,Electronics
8530,69.0,Male,USA,245.11,2023-08-11,Beauty
8531,57.0,Female,France,98.04,2021-11-18,Clothing
8532,55.0,Male,,245.42,,
8533,,Other,USA,260.27,2022-01-19,Home & Kitchen
8534,36.0,Female,USA,313.05,2023-05-05,Home & Kitchen
8535,,Other,Canada,434.97,2022-03-19,Clothing
8536,67.0,Female,UK,155.9,2022-03-13,Sports
8537,50.0,Male,Australia,492.15,2021-03-23,Sports
8538,30.0,Female,France,424.61,,Home & Kitchen
8539,31.0,Other,Australia,204.45,2020-02-23,Books
8540,50.0,Female,Canada,117.2,2020-06-13,Books
8541,46.0,Other,France,40.39,2021-03-11,Sports
8542,,Male,UK,121.01,2023-07-03,Electronics
8543,66.0,Other,Australia,442.84,2023-08-14,Electronics
8544,53.0,Male,UK,,2023-03-05,Electronics
8545,61.0,Other,UK,73.3,2021-04-21,Beauty
8546,27.0,Male,Germany,16.22,2021-12-24,Electronics
8547,48.0,Other,France,152.35,2022-01-22,Electronics
8548,23.0,Male,France,112.0,2023-02-11,Home & Kitchen
8549,18.0,Male,Canada,,2020-12-22,Sports
8550,24.0,Male,,475.79,2021-02-26,Clothing
8551,44.0,Other,UK,137.47,2020-11-12,Home & Kitchen
8552,38.0,Other,UK,8.06,2023-04-25,Home & Kitchen
8553,45.0,Male,,472.42,2023-07-13,Beauty
8554,33.0,Female,Canada,291.36,2021-12-03,
8555,63.0,,France,45.99,2022-08-23,Books
8556,40.0,Female,Germany,20.55,2021-06-30,Home & Kitchen
8557,69.0,Male,France,58.39,2022-05-08,Home & Kitchen
8558,37.0,Other,Germany,297.79,2020-02-11,Beauty
8559,55.0,Female,Germany,35.63,2023-01-16,Clothing
8560,42.0,Other,France,286.23,2023-08-01,
8561,45.0,Female,Australia,328.01,2023-03-24,Home & Kitchen
8562,22.0,Female,UK,78.05,2020-10-20,Electronics
8563,38.0,Female,Germany,,2022-02-08,Sports
8564,35.0,Female,Australia,482.12,2023-08-10,Home & Kitchen
8565,64.0,Other,Canada,419.06,2020-02-28,Clothing
8566,23.0,,Canada,363.07,2021-06-02,Clothing
8567,46.0,Male,Germany,,2020-07-14,Sports
8568,36.0,Male,UK,200.17,,Electronics
8569,50.0,Female,Germany,228.46,2023-08-13,
8570,18.0,Other,Canada,383.48,2023-05-10,Sports
8571,62.0,Other,Canada,279.38,2021-03-10,Books
8572,20.0,Female,France,383.5,2022-05-11,Clothing
8573,59.0,Other,UK,485.09,,Clothing
8574,38.0,Other,France,322.05,2022-04-27,Home & Kitchen
8575,52.0,Other,Australia,303.54,2021-04-25,Clothing
8576,58.0,Female,Australia,206.05,,
8577,57.0,,Australia,,2020-10-09,Clothing
8578,20.0,Male,,190.23,2021-08-19,Beauty
8579,42.0,Male,Australia,,2020-08-06,Home & Kitchen
8580,,Male,Germany,22.25,2022-09-18,Sports
8581,55.0,Male,France,240.52,2022-06-19,Beauty
8582,62.0,Other,Australia,431.76,2022-04-06,Home & Kitchen
8583,37.0,Other,UK,488.43,,Sports
8584,69.0,,Australia,428.5,2021-07-17,Home & Kitchen
8585,61.0,Female,Germany,,2021-05-16,Clothing
8586,62.0,Other,Germany,81.73,2021-01-24,Books
8587,51.0,Male,Germany,199.69,2021-10-15,Beauty
8588,38.0,Other,Germany,116.59,2022-12-18,Electronics
8589,65.0,Male,Germany,339.62,2022-12-16,Books
8590,40.0,Other,UK,46.86,2022-11-26,Electronics
8591,23.0,Male,USA,224.64,2021-04-11,Clothing
8592,68.0,Other,Canada,143.78,2022-03-10,
8593,30.0,Male,,299.72,2020-05-05,Home & Kitchen
8594,66.0,Male,,,2023-09-22,Home & Kitchen
8595,40.0,Female,France,462.16,2023-04-23,Sports
8596,26.0,Other,Germany,,2022-12-11,Books
8597,34.0,Male,France,,2023-09-29,Electronics
8598,19.0,Other,France,428.64,,Home & Kitchen
8599,36.0,Male,Canada,298.02,,Clothing
8600,36.0,Female,UK,347.67,2021-02-17,Home & Kitchen
8601,,Female,Germany,426.31,2020-11-11,Sports
8602,59.0,Female,Australia,69.41,2020-05-25,Beauty
8603,59.0,Female,France,473.97,2023-10-31,Home & Kitchen
8604,37.0,Male,USA,275.96,2020-07-23,Clothing
8605,26.0,Other,Germany,171.32,2021-04-02,Home & Kitchen
8606,34.0,Female,UK,,2021-11-17,Electronics
8607,44.0,Female,Germany,376.75,2023-06-08,Electronics
8608,,Female,Australia,340.94,2023-07-15,Home & Kitchen
8609,19.0,Other,Australia,366.09,2022-08-03,Clothing
8610,53.0,Male,France,130.23,2023-10-13,Beauty
8611,36.0,Male,USA,,2021-05-03,Clothing
8612,34.0,Male,France,,2021-09-15,Home & Kitchen
8613,22.0,Male,UK,152.75,2020-02-09,Clothing
8614,56.0,Other,Canada,115.11,2021-12-30,Electronics
8615,35.0,Other,Australia,111.23,2022-01-17,Electronics
8616,24.0,Other,USA,78.46,,Electronics
8617,34.0,Female,Australia,216.27,2020-10-01,
8618,56.0,Other,UK,,2022-01-21,Beauty
8619,53.0,Male,UK,447.46,2020-12-21,Books
8620,57.0,Other,Australia,346.12,2020-06-03,
8621,62.0,Female,France,373.21,2021-11-22,Home & Kitchen
8622,21.0,Male,Australia,204.79,2022-02-01,Beauty
8623,55.0,Other,France,302.1,2023-04-29,Sports
8624,42.0,Male,,252.89,2023-01-05,Home & Kitchen
8625,22.0,Male,France,87.89,,Clothing
8626,47.0,Other,,28.69,2021-12-16,Books
8627,29.0,Other,Germany,343.34,,Sports
8628,21.0,Female,Germany,64.98,2023-03-08,Clothing
8629,41.0,Other,France,33.39,2021-02-04,Clothing
8630,46.0,Other,France,223.72,2020-08-17,Electronics
8631,26.0,Other,Canada,370.32,2023-09-07,Home & Kitchen
8632,21.0,Male,Germany,385.59,2020-03-07,
8633,68.0,Female,Canada,437.37,2023-01-26,Beauty
8634,41.0,Male,UK,103.61,2020-04-23,Clothing
8635,31.0,Other,Australia,492.88,,Clothing
8636,22.0,Female,Germany,382.79,2022-11-02,Books
8637,35.0,Other,France,82.82,2023-05-30,
8638,59.0,Male,USA,421.16,2023-12-17,Beauty
8639,36.0,Male,UK,251.98,2022-11-10,Beauty
8640,29.0,Other,Australia,37.94,2020-08-02,
8641,35.0,Female,USA,,2023-03-13,Electronics
8642,,Male,Canada,219.78,2021-05-04,Sports
8643,,Other,Australia,267.6,2022-06-21,Clothing
8644,41.0,,Canada,474.01,2020-12-05,Beauty
8645,28.0,Other,Canada,111.78,2020-04-21,Books
8646,52.0,Female,France,239.68,2022-09-28,Clothing
8647,40.0,Other,Canada,116.82,2021-01-16,Home & Kitchen
8648,34.0,,USA,281.41,2023-01-06,Sports
8649,18.0,Male,UK,455.11,2020-03-26,Electronics
8650,32.0,Other,France,286.04,2020-12-26,Books
8651,49.0,Female,UK,257.48,2021-04-28,Sports
8652,26.0,Other,Canada,376.31,2021-04-18,Clothing
8653,32.0,Female,Germany,78.07,2023-01-04,Electronics
8654,45.0,Other,Australia,453.28,2022-05-30,Books
8655,41.0,Other,France,,2022-11-20,Beauty
8656,52.0,Other,Canada,344.72,2023-10-15,Clothing
8657,39.0,Female,France,410.39,2023-09-09,Clothing
8658,44.0,Male,Germany,319.34,2020-06-16,Sports
8659,36.0,Female,USA,322.4,2023-07-30,Clothing
8660,62.0,Male,,366.16,2022-06-23,
8661,,Female,Australia,30.86,2022-08-29,Books
8662,37.0,Other,USA,194.19,2023-05-28,Clothing
8663,18.0,Other,Germany,481.65,2023-07-19,Home & Kitchen
8664,38.0,Male,UK,132.68,2021-01-01,Home & Kitchen
8665,66.0,Male,Germany,273.42,2023-02-10,Electronics
8666,62.0,Female,Germany,91.84,2021-07-25,Beauty
8667,18.0,Female,Canada,165.02,2022-04-26,Home & Kitchen
8668,27.0,Male,USA,359.95,2022-06-23,Beauty
8669,64.0,Male,France,323.33,,Home & Kitchen
8670,49.0,Female,Australia,210.09,2022-06-06,Sports
8671,56.0,Male,UK,469.35,2020-12-29,Home & Kitchen
8672,39.0,Male,France,388.65,2023-08-04,Clothing
8673,35.0,Male,Canada,137.62,2022-12-14,Sports
8674,65.0,,Canada,235.4,2023-06-20,Home & Kitchen
8675,63.0,Other,UK,439.63,2020-06-01,Clothing
8676,49.0,Other,France,16.12,2020-06-17,Electronics
8677,44.0,Male,UK,292.83,2023-02-06,Sports
8678,45.0,Female,UK,119.82,2022-07-13,Clothing
8679,35.0,Other,USA,36.59,2022-06-14,Sports
8680,56.0,Female,France,456.87,2023-09-23,Electronics
8681,66.0,Female,USA,409.06,2020-02-05,
8682,46.0,Other,USA,96.72,2021-12-24,Sports
8683,35.0,Female,Australia,419.29,,Clothing
8684,61.0,Female,USA,77.48,2023-02-28,Books
8685,25.0,Male,Germany,240.7,2020-02-28,Sports
8686,,Male,Canada,,2023-03-29,Beauty
8687,,Male,Canada,,2022-03-20,Books
8688,24.0,Other,Germany,,2020-11-24,Beauty
8689,53.0,Male,UK,310.35,2021-07-11,Clothing
8690,35.0,Female,France,218.82,,Beauty
8691,55.0,Female,France,,2022-09-13,Home & Kitchen
8692,26.0,Female,France,22.97,2020-12-09,Sports
8693,26.0,Female,USA,,2023-08-28,Electronics
8694,63.0,Female,France,332.09,,Beauty
8695,25.0,Other,France,418.85,2023-05-22,Beauty
8696,68.0,Female,France,272.87,2023-03-27,Home & Kitchen
8697,52.0,Other,Canada,443.33,2020-06-12,Clothing
8698,35.0,Female,,216.01,2020-10-08,Electronics
8699,22.0,Other,Australia,161.98,2022-12-09,
8700,31.0,Other,UK,487.04,2020-05-09,Clothing
8701,45.0,Female,Germany,,2023-10-17,Sports
8702,47.0,Female,France,215.76,2022-05-25,Home & Kitchen
8703,21.0,Female,UK,439.7,2020-09-19,Sports
8704,56.0,Female,UK,343.12,2023-03-24,
8705,37.0,Male,Germany,320.78,2023-09-21,Electronics
8706,42.0,Male,Germany,365.63,2023-08-21,Sports
8707,45.0,Other,Germany,370.46,2020-02-15,Home & Kitchen
8708,29.0,Other,Australia,249.03,2023-06-25,Home & Kitchen
8709,19.0,Male,,212.56,2022-01-02,Electronics
8710,60.0,Other,,455.09,2023-05-21,Books
8711,31.0,Female,USA,251.14,2023-12-04,Beauty
8712,39.0,Other,Canada,111.83,2020-01-02,Books
8713,48.0,Other,Australia,263.19,2021-12-18,Sports
8714,40.0,Other,Canada,22.04,2022-01-11,Home & Kitchen
8715,65.0,Male,France,363.04,2023-09-05,Clothing
8716,37.0,Male,USA,67.86,,Clothing
8717,55.0,Other,UK,60.3,2020-09-09,Home & Kitchen
8718,21.0,Female,Germany,473.45,2022-04-07,Clothing
8719,32.0,Other,France,387.42,2020-03-29,Beauty
8720,41.0,Male,UK,210.04,2022-11-04,Electronics
8721,42.0,Female,Canada,123.59,2023-04-03,Sports
8722,18.0,Other,UK,422.53,2023-12-21,Home & Kitchen
8723,24.0,Male,Germany,484.45,2021-11-22,Sports
8724,48.0,Female,Germany,256.64,2022-08-29,Electronics
8725,29.0,Other,Australia,292.14,2021-09-09,Clothing
8726,59.0,Male,Australia,125.31,2023-12-13,Home & Kitchen
8727,22.0,Female,Canada,296.68,2023-12-04,Beauty
8728,61.0,Other,Germany,203.3,2022-09-11,Electronics
8729,67.0,Female,USA,423.56,2021-04-13,Electronics
8730,59.0,Female,France,191.67,2021-10-02,Beauty
8731,55.0,Female,Canada,326.15,2021-03-12,Sports
8732,29.0,Male,Canada,105.72,2020-07-23,Home & Kitchen
8733,56.0,Other,UK,49.88,2022-11-19,Sports
8734,35.0,Female,,24.98,2022-08-13,Sports
8735,19.0,Female,France,210.74,,Electronics
8736,,Female,USA,,2020-10-11,
8737,32.0,Male,UK,496.77,2022-04-16,Clothing
8738,47.0,Female,France,400.2,2023-11-16,Clothing
8739,61.0,Male,Australia,348.22,2021-03-12,Electronics
8740,34.0,Male,Canada,,2023-03-08,Sports
8741,21.0,Female,Germany,135.06,2021-10-27,
8742,24.0,Female,Australia,440.24,2021-10-20,Books
8743,58.0,Male,Germany,,2022-07-03,Books
8744,48.0,Male,France,148.48,2023-12-08,Sports
8745,68.0,Female,USA,492.4,,Electronics
8746,,Male,Germany,163.6,2021-10-08,Clothing
8747,51.0,Male,France,10.8,2021-06-13,Home & Kitchen
8748,23.0,,UK,186.77,2020-05-16,Home & Kitchen
8749,67.0,,Canada,498.77,2021-01-24,Clothing
8750,55.0,Other,,319.4,2020-07-16,Sports
8751,62.0,Female,,349.26,2021-07-10,Books
8752,68.0,Female,,122.98,2021-02-09,Books
8753,51.0,Female,,77.23,2021-04-01,Clothing
8754,61.0,Other,France,443.33,2023-01-15,Beauty
8755,32.0,,USA,,2023-05-17,Books
8756,31.0,Female,USA,,2020-08-11,Clothing
8757,23.0,Female,USA,,2023-06-30,Electronics
8758,67.0,Other,France,101.89,2023-03-29,Books
8759,54.0,Other,Australia,303.87,2023-06-06,Beauty
8760,67.0,Other,Canada,379.28,2023-05-03,
8761,49.0,,Germany,251.26,2023-11-01,
8762,20.0,Other,,97.02,2020-05-23,Books
8763,20.0,Male,USA,,2020-05-09,Clothing
8764,39.0,Female,UK,160.2,2022-11-30,Home & Kitchen
8765,39.0,Female,UK,403.95,2022-11-03,Books
8766,27.0,Female,France,212.66,2022-08-31,Beauty
8767,68.0,Other,Canada,129.86,,Clothing
8768,20.0,Female,USA,15.26,2023-12-27,Books
8769,29.0,Other,France,250.55,2023-12-27,Books
8770,46.0,Male,Germany,343.99,2021-06-22,Books
8771,65.0,Female,Canada,99.21,2021-02-26,Home & Kitchen
8772,34.0,Male,Canada,270.91,2023-09-14,Clothing
8773,24.0,Other,France,213.27,2022-07-20,
8774,30.0,Other,Australia,353.45,2022-06-18,
8775,19.0,Female,UK,431.0,2020-03-25,Beauty
8776,21.0,Female,Australia,156.99,2022-05-18,Sports
8777,27.0,Other,Canada,,2020-01-02,Home & Kitchen
8778,56.0,Female,,354.94,2020-07-25,Sports
8779,41.0,Female,Canada,23.4,2021-02-15,Sports
8780,34.0,Male,Canada,396.67,2021-08-23,Electronics
8781,69.0,Other,Canada,249.84,2020-04-30,Books
8782,23.0,,Germany,,2020-01-09,Electronics
8783,36.0,Female,UK,165.2,2020-11-07,Sports
8784,22.0,Male,Germany,297.65,2022-04-03,Home & Kitchen
8785,49.0,Other,UK,478.29,2023-05-12,Sports
8786,27.0,Male,Germany,139.22,2022-04-08,Sports
8787,26.0,Male,Germany,238.62,2021-05-14,Electronics
8788,44.0,Female,Germany,377.49,2022-06-27,Clothing
8789,30.0,Other,France,347.09,,Sports
8790,36.0,Female,Germany,420.16,2020-05-24,Clothing
8791,38.0,Female,Australia,262.3,2021-02-04,Books
8792,,Other,Australia,162.87,2022-07-15,Sports
8793,55.0,Male,Canada,269.87,,Electronics
8794,21.0,Female,USA,178.23,2022-01-24,Beauty
8795,,Male,Germany,92.33,2021-04-27,Books
8796,52.0,Other,,279.71,,Home & Kitchen
8797,20.0,Female,USA,28.95,2023-05-11,Sports
8798,21.0,Male,Canada,23.1,2023-05-16,Electronics
8799,54.0,Male,USA,36.96,2021-08-27,Sports
8800,57.0,Female,USA,337.94,2022-01-18,Electronics
8801,,Other,Australia,206.46,2022-02-24,Electronics
8802,52.0,,USA,249.59,2020-09-23,
8803,48.0,Other,UK,174.98,2021-05-20,Sports
8804,61.0,Female,Germany,130.55,2020-09-06,Electronics
8805,,,Germany,182.36,2021-03-14,Electronics
8806,57.0,Male,USA,100.72,,Books
8807,30.0,Male,Canada,340.99,2021-05-10,Sports
8808,21.0,Other,,55.36,2021-09-07,Beauty
8809,63.0,Male,Canada,260.87,2022-09-11,Beauty
8810,31.0,Male,Canada,241.03,2021-10-17,Books
8811,,Female,USA,,2020-05-16,Clothing
8812,44.0,Male,France,,2021-08-02,Clothing
8813,23.0,Other,USA,353.16,2020-06-21,Electronics
8814,,Female,Australia,286.92,2020-01-02,Electronics
8815,53.0,Female,France,405.69,2023-02-16,Electronics
8816,57.0,Male,UK,121.58,2022-05-06,Sports
8817,66.0,Female,France,396.82,2021-05-12,Sports
8818,52.0,Male,USA,149.51,2023-02-17,Beauty
8819,34.0,Female,USA,,2022-02-28,Home & Kitchen
8820,58.0,Other,Canada,71.78,2023-11-01,Electronics
8821,19.0,Male,USA,114.42,2022-08-22,Beauty
8822,30.0,Other,Australia,342.8,2020-05-28,Books
8823,69.0,Male,USA,125.76,2022-04-21,Beauty
8824,19.0,Other,Germany,303.92,2022-05-04,Home & Kitchen
8825,69.0,Other,Germany,131.98,2020-08-06,Sports
8826,45.0,Female,Canada,185.79,,Sports
8827,60.0,Male,France,445.41,2021-05-30,Electronics
8828,43.0,Female,France,252.68,2021-07-23,Books
8829,39.0,Other,Germany,302.12,2020-07-16,Books
8830,,Male,Australia,98.69,2023-10-29,
8831,,Other,UK,70.1,2022-11-15,Clothing
8832,20.0,Other,Australia,209.52,2021-04-02,Electronics
8833,52.0,Other,Germany,428.42,2020-04-22,Sports
8834,29.0,Other,Australia,,2021-12-09,Electronics
8835,41.0,Female,UK,312.74,2023-06-06,Beauty
8836,22.0,Other,,436.69,2020-12-25,Electronics
8837,37.0,Female,Germany,,,Clothing
8838,,Other,USA,496.93,2023-01-26,Clothing
8839,56.0,Male,UK,382.66,2023-08-20,Home & Kitchen
8840,30.0,Other,UK,,2021-12-12,Electronics
8841,58.0,Other,UK,436.37,2022-11-10,Sports
8842,,Male,,443.39,2022-07-15,Beauty
8843,29.0,Male,Australia,280.86,2020-06-23,Beauty
8844,30.0,Other,Canada,38.38,,Clothing
8845,27.0,Other,USA,240.95,2020-07-26,
8846,,Female,Germany,109.3,2022-02-13,Home & Kitchen
8847,57.0,,Australia,223.84,2023-11-08,Beauty
8848,,Male,UK,363.44,2020-10-31,Home & Kitchen
8849,,Female,France,,2021-12-28,Sports
8850,52.0,Other,UK,391.1,2022-09-18,Beauty
8851,20.0,Other,Australia,240.88,2023-10-10,Clothing
8852,22.0,,Germany,257.84,,Books
8853,,Female,USA,468.17,2020-05-04,
8854,28.0,Other,UK,317.44,,Beauty
8855,24.0,Male,,375.03,2022-05-10,Electronics
8856,27.0,,France,333.94,2021-12-08,Books
8857,59.0,Other,Canada,322.04,2023-08-07,Sports
8858,69.0,Other,France,457.2,2021-04-03,Clothing
8859,51.0,Male,,181.46,2022-11-23,Home & Kitchen
8860,20.0,Female,USA,216.71,2022-01-12,Sports
8861,25.0,Female,,192.98,2020-12-06,Electronics
8862,48.0,Other,Canada,383.77,2022-04-18,
8863,28.0,Female,UK,434.87,,Electronics
8864,62.0,Other,Australia,181.96,2023-04-08,Beauty
8865,24.0,Male,UK,75.46,2023-03-15,Books
8866,62.0,Male,,249.58,2020-11-15,Beauty
8867,19.0,Male,France,492.24,2022-11-18,Home & Kitchen
8868,23.0,Other,Australia,105.82,2021-01-08,Sports
8869,58.0,Female,,228.74,,Books
8870,49.0,Male,Australia,139.34,2022-10-30,Sports
8871,37.0,Other,,461.73,2021-02-19,Clothing
8872,51.0,Female,Germany,277.7,2022-08-14,Clothing
8873,67.0,Female,UK,291.48,2023-02-12,Sports
8874,33.0,Female,France,9.09,2020-03-24,Books
8875,42.0,Other,Australia,328.13,2021-08-05,Electronics
8876,29.0,Other,France,,2022-06-01,Books
8877,24.0,Other,Australia,259.14,2022-12-15,Beauty
8878,56.0,Male,,267.88,2022-05-20,Books
8879,34.0,Other,Germany,298.15,2020-10-26,Sports
8880,62.0,Male,USA,412.65,2020-08-09,Books
8881,28.0,Male,UK,152.97,2022-07-22,Clothing
8882,23.0,Male,France,131.8,2020-08-20,Sports
8883,40.0,Other,USA,398.93,2020-06-26,Beauty
8884,44.0,Male,Germany,360.77,2020-03-14,
8885,63.0,,France,116.68,2023-08-04,Sports
8886,23.0,Other,Germany,5.41,2022-06-07,Books
8887,55.0,,Australia,334.64,2023-10-01,Home & Kitchen
8888,19.0,Male,UK,82.8,2020-02-22,Beauty
8889,39.0,Male,Germany,478.71,2023-12-26,Beauty
8890,,Other,France,304.18,2021-04-09,
8891,42.0,Other,UK,425.58,2022-02-07,Beauty
8892,32.0,Male,France,403.78,2020-04-27,Electronics
8893,,Male,France,281.11,2020-08-05,Clothing
8894,46.0,Female,USA,221.98,2021-09-11,Sports
8895,25.0,Male,Canada,250.92,2022-03-11,Electronics
8896,,Female,Germany,402.48,2020-10-08,Books
8897,66.0,Female,Germany,322.02,2023-08-14,Beauty
8898,69.0,Other,USA,106.83,2021-12-14,
8899,50.0,Other,Australia,306.63,2023-08-14,Books
8900,39.0,Female,Germany,205.31,2021-08-30,Beauty
8901,67.0,Female,USA,35.34,2022-11-28,Clothing
8902,64.0,Male,Germany,,2023-09-02,Sports
8903,22.0,Female,Germany,117.66,2023-08-19,Electronics
8904,56.0,Male,France,420.1,,Sports
8905,35.0,Other,USA,56.97,2022-03-26,Sports
8906,55.0,Male,Australia,183.51,2020-06-28,Books
8907,54.0,Other,Germany,349.27,2023-03-30,Electronics
8908,47.0,Female,Australia,,2023-03-24,Clothing
8909,68.0,Female,Canada,170.98,2023-03-26,Sports
8910,48.0,Female,,305.19,2021-01-18,Beauty
8911,27.0,Male,USA,189.96,2022-05-16,Home & Kitchen
8912,32.0,Other,USA,105.43,2020-10-10,
8913,59.0,Other,France,166.23,2021-03-26,Home & Kitchen
8914,65.0,Other,USA,319.77,2020-12-27,Clothing
8915,61.0,Other,France,359.59,2021-04-21,Clothing
8916,35.0,Other,Canada,188.45,2023-03-13,Clothing
8917,40.0,Male,UK,80.5,2020-04-09,Clothing
8918,50.0,Other,,74.08,2020-09-13,Electronics
8919,33.0,Female,Germany,407.24,2023-09-23,Home & Kitchen
8920,,Other,USA,,2021-01-22,Books
8921,52.0,Female,UK,365.38,2020-05-11,Home & Kitchen
8922,51.0,Male,France,246.69,2021-09-18,
8923,45.0,Male,Australia,231.37,2021-02-07,Sports
8924,19.0,Female,Australia,109.52,,Clothing
8925,47.0,Other,Germany,88.33,2021-04-11,Sports
8926,30.0,,UK,81.19,2022-03-13,Clothing
8927,58.0,Male,Canada,495.94,2020-04-25,Books
8928,,Male,,,2022-03-23,Clothing
8929,22.0,Other,Australia,314.93,,Clothing
8930,45.0,,Australia,111.13,2023-11-01,Beauty
8931,56.0,Female,France,172.14,2021-10-25,Sports
8932,62.0,Other,Australia,178.64,2020-10-02,Beauty
8933,,Male,Canada,241.45,2021-05-12,Sports
8934,41.0,Other,Australia,213.89,2021-05-19,Sports
8935,44.0,Other,France,467.41,2023-04-04,Electronics
8936,,Female,USA,361.8,,Clothing
8937,62.0,Other,,45.3,2023-05-20,Sports
8938,44.0,Other,France,183.18,2020-10-06,Electronics
8939,43.0,Male,USA,70.82,2023-09-11,Beauty
8940,24.0,Male,Australia,143.28,2023-01-30,Beauty
8941,59.0,Female,Australia,479.65,2021-01-17,Books
8942,64.0,Male,France,354.11,2023-10-29,Books
8943,55.0,Other,,8.89,2022-02-03,Clothing
8944,,Other,Germany,167.79,2020-10-07,
8945,,Other,UK,222.16,,Clothing
8946,45.0,Female,Germany,303.24,2021-04-09,Clothing
8947,51.0,Male,Canada,252.36,2020-09-29,Clothing
8948,32.0,Other,UK,39.54,2021-05-28,Electronics
8949,,Male,Germany,,2023-09-24,Clothing
8950,43.0,Male,USA,69.48,2021-06-04,Beauty
8951,65.0,Male,France,,2023-02-20,Books
8952,48.0,Male,Germany,126.8,2020-04-13,Sports
8953,36.0,Female,USA,,2023-01-11,Home & Kitchen
8954,26.0,Female,UK,147.52,2023-02-06,Home & Kitchen
8955,46.0,Female,France,54.31,2023-02-17,Home & Kitchen
8956,68.0,Other,Germany,145.57,2022-06-20,Sports
8957,56.0,Other,UK,434.13,2023-06-05,Clothing
8958,21.0,Other,Germany,157.05,2023-07-14,Beauty
