Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date
CUST0145,Male,East,51.0,Laptop,Electronics,1500.0,1,1500,15.23,Returned,2023-10-10
CUST0083,Female,South,28.0,Laptop,Electronics,1500.0,1,1500,19.84,,2023-02-17
CUST0158,Female,North,51.0,Headphones,Accessories,100.0,3,300,18.63,,2023-03-20
CUST0063,Female,North,20.0,Laptop,Electronics,1500.0,5,7500,15.07,In Transit,2023-10-28
CUST0249,Male,South,33.0,Monitor,Electronics,300.0,5,1500,15.98,In Transit,2023-01-16
CUST0012,Male,West,28.0,Monitor,Electronics,300.0,2,600,14.13,Delivered,2023-02-11
CUST0038,Male,East,57.0,Monitor,Electronics,300.0,2,600,17.67,In Transit,2023-12-18
CUST0216,Female,West,53.0,Keyboard,Accessories,50.0,5,250,15.62,Returned,2023-09-01
CUST0172,Female,South,56.0,Monitor,Electronics,300.0,5,1500,12.62,Returned,2023-07-20
CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,11.88,Returned,2023-09-23
CUST0260,Male,East,32.0,Monitor,Electronics,300.0,2,600,12.92,Returned,2023-07-14
CUST0063,Male,North,20.0,Smartwatch,Wearables,200.0,4,800,15.78,Delivered,2023-06-14
CUST0218,Male,,36.0,Laptop,Electronics,1500.0,4,6000,14.0,Returned,2023-06-06
CUST0263,Male,North,,Smartphone,Electronics,800.0,2,1600,7.17,,2023-01-09
CUST0160,Male,South,69.0,Monitor,Electronics,300.0,2,600,18.79,Delivered,2023-07-29
CUST0250,Female,North,64.0,Smartphone,Electronics,800.0,2,1600,17.54,Returned,2023-08-05
CUST0038,Male,North,57.0,Keyboard,Accessories,50.0,3,150,18.44,In Transit,2023-02-21
CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,12.94,In Transit,2023-05-05
CUST0183,Female,West,42.0,Monitor,Electronics,300.0,3,900,14.11,Returned,2023-01-16
CUST0240,Female,,39.0,Headphones,Accessories,100.0,1,100,7.09,Delivered,2023-06-26
CUST0155,Male,North,41.0,Smartwatch,Wearables,200.0,1,200,18.84,In Transit,2023-04-20
CUST0185,Male,North,29.0,Laptop,Electronics,1500.0,5,7500,13.95,Delivered,2023-10-30
CUST0229,Female,North,,Headphones,Accessories,100.0,4,400,11.95,Delivered,2023-09-04
CUST0229,Male,North,45.0,Mouse,Accessories,30.0,3,90,10.06,Delivered,2023-02-18
CUST0139,Male,North,57.0,Mouse,Accessories,30.0,5,150,19.16,Returned,2023-01-07
CUST0009,Male,West,50.0,Headphones,Accessories,100.0,2,200,19.13,,2023-10-08
CUST0095,Male,West,60.0,Keyboard,Accessories,50.0,5,250,13.0,Returned,2023-12-19
CUST0001,Female,East,38.0,Keyboard,Accessories,50.0,3,150,6.14,Returned,2023-04-10
CUST0200,Male,East,68.0,Laptop,Electronics,1500.0,3,4500,11.29,Returned,2023-06-01
CUST0086,Male,West,26.0,Smartwatch,Wearables,200.0,5,1000,14.83,Delivered,2023-07-03
CUST0193,Female,North,64.0,Monitor,Electronics,300.0,3,900,15.97,Delivered,2023-10-15
CUST0193,Female,East,64.0,Headphones,Accessories,100.0,4,400,12.48,In Transit,2023-06-10
CUST0044,Female,East,30.0,Monitor,Electronics,300.0,4,1200,10.86,Delivered,2023-09-03
CUST0187,Male,East,25.0,Laptop,Electronics,1500.0,5,7500,16.95,Delivered,2023-03-04
CUST0006,Female,East,52.0,Headphones,Accessories,100.0,2,200,18.95,In Transit,2023-01-24
CUST0021,Male,North,43.0,Mouse,Accessories,30.0,4,120,10.77,,2023-09-24
CUST0271,Female,South,46.0,Headphones,Accessories,100.0,2,200,19.54,Returned,2023-06-20
CUST0160,Male,East,69.0,Laptop,Electronics,1500.0,4,6000,10.0,Delivered,2023-11-15
CUST0095,Female,East,,Laptop,Electronics,1500.0,5,7500,12.35,In Transit,2023-04-28
CUST0025,Female,East,56.0,Monitor,Electronics,300.0,3,900,17.34,Returned,2023-05-22
CUST0188,Male,West,29.0,Keyboard,Accessories,50.0,3,150,12.06,Returned,2023-04-02
CUST0238,Female,West,,Mouse,Accessories,30.0,2,60,14.07,,2023-11-15
CUST0180,Male,North,,Laptop,Electronics,1500.0,2,3000,16.82,,2023-10-05
CUST0011,Female,North,54.0,Smartphone,Electronics,800.0,5,4000,19.49,Returned,2023-08-22
CUST0264,Male,West,59.0,Keyboard,Accessories,50.0,2,100,15.51,Returned,2023-07-16
CUST0156,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,9.77,Returned,2023-01-27
CUST0044,Male,West,30.0,Headphones,Accessories,100.0,1,100,15.64,Delivered,2023-09-06
CUST0202,Male,East,56.0,Smartphone,Electronics,800.0,5,4000,12.22,Delivered,2023-05-06
CUST0171,Male,East,21.0,Headphones,Accessories,100.0,5,500,13.7,In Transit,2023-01-14
CUST0109,Female,,57.0,Laptop,Electronics,1500.0,4,6000,12.77,Delivered,2023-04-28
CUST0213,Female,North,45.0,Monitor,Electronics,300.0,4,1200,14.76,Delivered,2023-01-02
CUST0261,Male,North,,Mouse,Accessories,30.0,3,90,11.71,Delivered,2023-11-09
CUST0030,Female,East,44.0,Smartphone,Electronics,800.0,5,4000,17.36,Returned,2023-07-03
CUST0145,Male,North,51.0,Headphones,Accessories,100.0,4,400,10.89,Delivered,2023-01-14
CUST0044,Male,,30.0,Smartphone,Electronics,800.0,1,800,14.23,In Transit,2023-02-23
CUST0199,Male,North,41.0,Monitor,Electronics,300.0,1,300,9.5,Delivered,2023-06-11
CUST0111,Female,West,19.0,Monitor,Electronics,300.0,3,900,13.79,In Transit,2023-05-16
CUST0124,Male,South,53.0,Smartphone,Electronics,800.0,1,800,5.36,Returned,2023-03-16
CUST0299,Male,West,58.0,Smartphone,Electronics,800.0,5,4000,19.93,In Transit,2023-01-03
CUST0241,Female,,27.0,Keyboard,Accessories,50.0,2,100,19.92,Delivered,2023-06-02
CUST0010,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,14.16,Delivered,2023-06-06
CUST0293,Female,East,32.0,Laptop,Electronics,1500.0,5,7500,7.52,Returned,2023-10-28
CUST0225,Male,West,65.0,Monitor,Electronics,300.0,4,1200,10.09,Returned,2023-01-31
CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,6.73,In Transit,2023-04-28
CUST0035,Female,West,20.0,Mouse,Accessories,30.0,4,120,5.19,Returned,2023-07-22
CUST0280,Male,,44.0,Keyboard,Accessories,50.0,1,50,12.3,Delivered,2023-06-12
CUST0129,Male,South,66.0,Laptop,Electronics,1500.0,4,6000,13.08,In Transit,2023-03-20
CUST0144,Female,,54.0,Laptop,Electronics,1500.0,4,6000,12.0,Returned,2023-04-14
CUST0174,Male,North,68.0,Mouse,Accessories,30.0,2,60,9.28,Delivered,2023-05-04
CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,5,250,14.34,Delivered,2023-09-28
CUST0198,Male,South,56.0,Monitor,Electronics,300.0,2,600,17.13,In Transit,2023-08-01
CUST0139,Male,North,57.0,Monitor,Electronics,300.0,1,300,13.55,Delivered,2023-09-26
CUST0149,Male,West,40.0,Mouse,Accessories,30.0,5,150,9.01,Returned,2023-11-14
CUST0031,Male,North,67.0,Laptop,Electronics,1500.0,4,6000,13.3,Delivered,2023-11-01
CUST0036,Female,South,33.0,Headphones,Accessories,100.0,5,500,8.27,In Transit,2023-06-30
CUST0029,Female,West,66.0,Laptop,Electronics,1500.0,2,3000,9.26,In Transit,2023-10-10
CUST0071,Male,West,46.0,Monitor,Electronics,300.0,3,900,18.83,Returned,2023-09-19
CUST0108,Female,East,,Monitor,Electronics,300.0,1,300,6.55,Delivered,2024-01-03
CUST0251,Male,East,42.0,Laptop,Electronics,1500.0,2,3000,12.17,,2023-01-09
CUST0142,Male,North,32.0,Laptop,Electronics,1500.0,1,1500,8.53,In Transit,2023-08-11
CUST0025,Male,West,56.0,Monitor,Electronics,300.0,1,300,8.87,Returned,2023-07-25
CUST0031,Female,South,67.0,Smartwatch,Wearables,200.0,1,200,5.45,Returned,2023-09-30
CUST0159,Male,North,,Headphones,Accessories,100.0,2,200,10.39,Returned,2023-10-26
CUST0094,Male,South,30.0,Headphones,Accessories,100.0,4,400,13.94,Delivered,2023-12-22
CUST0072,Male,East,21.0,Headphones,Accessories,100.0,4,400,12.96,In Transit,2023-09-13
CUST0078,Female,South,38.0,Keyboard,Accessories,50.0,4,200,11.0,Returned,2023-12-26
CUST0105,Male,West,27.0,Laptop,Electronics,1500.0,2,3000,13.22,In Transit,2023-09-06
CUST0152,Male,North,69.0,Monitor,Electronics,300.0,5,1500,17.75,In Transit,2023-11-14
CUST0160,Female,West,69.0,Smartphone,Electronics,800.0,3,2400,15.53,In Transit,2023-04-25
CUST0248,Female,South,67.0,Laptop,Electronics,1500.0,1,1500,13.92,Delivered,2023-07-26
CUST0133,Male,West,47.0,Smartwatch,Wearables,200.0,3,600,13.73,Delivered,2023-06-15
CUST0260,Male,West,32.0,Monitor,Electronics,300.0,3,900,8.48,Delivered,2023-05-22
CUST0051,Female,West,41.0,Laptop,Electronics,1500.0,3,4500,13.82,Delivered,2023-12-07
CUST0177,Female,East,29.0,Mouse,Accessories,30.0,1,30,11.33,In Transit,2023-02-28
CUST0004,Male,North,65.0,Monitor,Electronics,300.0,4,1200,11.14,,2024-01-03
CUST0195,Female,East,48.0,Smartwatch,Wearables,200.0,5,1000,10.9,In Transit,2023-05-04
CUST0122,Male,East,68.0,Laptop,Electronics,1500.0,1,1500,19.37,,2023-08-27
CUST0058,Female,North,42.0,Mouse,Accessories,30.0,5,150,8.28,Returned,2023-11-14
CUST0039,Male,,60.0,Laptop,Electronics,1500.0,1,1500,10.84,In Transit,2023-09-06
CUST0066,Female,North,37.0,Smartphone,Electronics,800.0,1,800,12.78,Returned,2023-01-03
CUST0204,Female,South,54.0,Laptop,Electronics,1500.0,4,6000,12.84,Delivered,2023-02-20
CUST0208,Female,South,57.0,Monitor,Electronics,300.0,1,300,6.55,Delivered,2023-04-13
CUST0196,Female,East,37.0,Keyboard,Accessories,50.0,4,200,12.81,Delivered,2023-01-05
CUST0250,Female,North,64.0,Laptop,Electronics,1500.0,1,1500,18.19,In Transit,2023-05-22
CUST0227,Male,South,54.0,Smartwatch,Wearables,200.0,3,600,16.36,In Transit,2023-08-10
CUST0107,Male,West,67.0,Laptop,Electronics,1500.0,4,6000,14.85,Delivered,2023-06-11
CUST0177,Female,East,29.0,Smartwatch,Wearables,200.0,4,800,17.93,Delivered,2023-02-25
CUST0174,Female,South,68.0,Headphones,Accessories,100.0,2,200,11.73,,2023-06-05
CUST0066,Male,West,37.0,Mouse,Accessories,30.0,3,90,13.86,Delivered,2023-10-17
CUST0117,Male,North,22.0,Mouse,Accessories,30.0,5,150,18.22,Returned,2023-01-25
CUST0008,Male,,18.0,Monitor,Electronics,300.0,2,600,8.33,In Transit,2023-01-10
CUST0010,Female,West,,Laptop,Electronics,1500.0,3,4500,6.86,In Transit,2023-12-27
CUST0107,Male,South,,Keyboard,Accessories,50.0,5,250,9.87,Returned,2023-11-03
CUST0271,Male,West,,Smartwatch,Wearables,200.0,2,400,8.05,In Transit,2023-04-10
CUST0149,Male,North,40.0,Smartwatch,Wearables,200.0,4,800,11.68,Delivered,2023-12-27
CUST0173,Male,South,65.0,Laptop,Electronics,1500.0,3,4500,13.18,In Transit,2023-12-22
CUST0042,Female,East,57.0,Smartphone,Electronics,800.0,2,1600,9.01,In Transit,2023-11-08
CUST0106,Female,South,50.0,Headphones,Accessories,100.0,3,300,17.63,Delivered,2023-12-07
CUST0235,Male,West,19.0,Monitor,Electronics,300.0,1,300,7.48,In Transit,2023-03-06
CUST0220,Male,South,,Mouse,Accessories,30.0,1,30,6.7,In Transit,2023-05-07
CUST0264,Female,South,,Mouse,Accessories,30.0,5,150,14.88,Delivered,2023-12-07
CUST0020,Female,South,55.0,Smartphone,Electronics,800.0,4,3200,8.31,Returned,2023-09-13
CUST0139,Female,,57.0,Smartphone,Electronics,800.0,3,2400,19.61,Returned,2023-12-31
CUST0022,Female,South,33.0,Keyboard,Accessories,50.0,2,100,16.28,Returned,2023-04-20
CUST0101,Female,North,53.0,Monitor,Electronics,300.0,4,1200,10.58,,2023-03-31
CUST0271,Male,East,46.0,Monitor,Electronics,300.0,4,1200,19.38,In Transit,2023-11-20
CUST0197,Female,West,54.0,Mouse,Accessories,30.0,3,90,14.77,In Transit,2023-12-09
CUST0135,Male,West,41.0,Smartwatch,Wearables,200.0,1,200,13.72,In Transit,2023-06-06
CUST0174,Male,West,68.0,Mouse,Accessories,30.0,5,150,16.66,In Transit,2023-12-12
CUST0139,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,8.19,In Transit,2023-07-30
CUST0058,Male,West,42.0,Headphones,Accessories,100.0,5,500,5.43,Delivered,2023-10-24
CUST0152,Male,East,69.0,Smartwatch,Wearables,200.0,5,1000,7.71,In Transit,2023-10-25
CUST0231,Male,South,,Keyboard,Accessories,50.0,2,100,13.53,In Transit,2023-07-13
CUST0288,Male,North,,Keyboard,Accessories,50.0,3,150,6.88,Returned,2023-05-28
CUST0296,Male,South,50.0,Monitor,Electronics,300.0,5,1500,8.08,Returned,2024-01-03
CUST0155,Female,East,41.0,Monitor,Electronics,300.0,1,300,16.71,Delivered,2023-10-11
CUST0128,Female,South,,Monitor,Electronics,300.0,3,900,14.38,Returned,2023-02-28
CUST0178,Male,North,44.0,Smartwatch,Wearables,200.0,3,600,11.82,Delivered,2023-04-18
CUST0298,Male,South,58.0,Smartphone,Electronics,800.0,2,1600,12.94,Returned,2023-11-11
CUST0064,Male,West,61.0,Laptop,Electronics,3109.5606124866517,1,1500,18.37,In Transit,2023-09-01
CUST0091,Female,West,30.0,Mouse,Accessories,30.0,3,90,11.78,Returned,2023-08-14
CUST0113,Female,East,38.0,Laptop,Electronics,1500.0,3,4500,7.52,Delivered,2023-02-03
CUST0087,Female,,49.0,Mouse,Accessories,30.0,2,60,17.46,Delivered,2023-02-05
CUST0087,Male,South,49.0,Monitor,Electronics,300.0,3,900,17.94,,2023-01-20
CUST0255,Male,West,,Smartphone,Electronics,800.0,3,2400,10.5,Delivered,2023-02-18
CUST0044,Female,South,30.0,Monitor,Electronics,300.0,1,300,14.91,In Transit,2023-07-29
CUST0133,Female,East,47.0,Laptop,Electronics,1500.0,3,4500,15.5,Delivered,2023-07-25
CUST0122,Male,East,68.0,Monitor,Electronics,300.0,3,900,16.44,Delivered,2023-12-16
CUST0220,Male,West,67.0,Laptop,Electronics,1500.0,2,3000,13.04,Returned,2023-03-30
CUST0182,Male,East,19.0,Headphones,Accessories,100.0,2,200,14.11,Returned,2023-01-22
CUST0081,Male,North,38.0,Monitor,Electronics,300.0,2,600,5.79,Returned,2023-01-19
CUST0224,Male,South,57.0,Smartwatch,Wearables,200.0,4,800,13.93,Delivered,2023-12-13
CUST0070,Male,South,23.0,Smartphone,Electronics,800.0,1,800,6.7,,2023-07-06
CUST0263,Female,West,40.0,Monitor,Electronics,300.0,1,300,11.65,Delivered,2023-07-22
CUST0052,Female,North,66.0,Keyboard,Accessories,50.0,4,200,14.49,Delivered,2023-06-06
CUST0253,Male,North,51.0,Monitor,Electronics,300.0,5,1500,14.23,In Transit,2023-08-03
CUST0095,Male,North,60.0,Monitor,Electronics,300.0,2,600,15.88,In Transit,2023-01-12
CUST0031,Male,East,67.0,Keyboard,Accessories,50.0,1,50,19.41,In Transit,2023-07-29
CUST0128,Male,,52.0,Smartphone,Electronics,800.0,4,3200,15.79,In Transit,2023-08-20
CUST0077,Male,West,50.0,Mouse,Accessories,30.0,4,120,17.84,Returned,2023-03-09
CUST0073,Male,South,19.0,Smartwatch,Wearables,200.0,3,600,10.07,In Transit,2023-11-18
CUST0173,Male,West,65.0,Mouse,Accessories,30.0,5,150,15.11,Delivered,2023-08-31
CUST0218,Female,East,36.0,Monitor,Electronics,300.0,4,1200,11.23,In Transit,2023-08-17
CUST0274,Male,South,51.0,Keyboard,Accessories,50.0,5,250,15.38,Returned,2023-08-07
CUST0034,Female,East,65.0,Keyboard,Accessories,50.0,3,150,10.84,,2023-11-17
CUST0285,Female,South,58.0,Monitor,Electronics,300.0,4,1200,13.4,Delivered,2023-03-31
CUST0117,Female,South,22.0,Headphones,Accessories,100.0,3,300,7.7,Delivered,2023-07-20
CUST0208,Male,North,57.0,Mouse,Accessories,30.0,4,120,15.44,Delivered,2023-06-12
CUST0107,Female,South,67.0,Headphones,Accessories,100.0,5,500,8.74,Returned,2023-06-08
CUST0145,Male,North,,Headphones,Accessories,100.0,4,400,14.68,In Transit,2023-12-08
CUST0232,Female,,44.0,Laptop,Electronics,1500.0,5,7500,18.3,Returned,2023-11-07
CUST0039,Male,East,60.0,Smartwatch,Wearables,200.0,1,200,10.14,,2023-12-02
CUST0195,Female,West,48.0,Keyboard,Accessories,50.0,3,150,6.42,In Transit,2023-10-31
CUST0185,Female,South,29.0,Monitor,Electronics,300.0,5,1500,18.18,In Transit,2023-09-06
CUST0281,Female,South,,Keyboard,Accessories,50.0,3,150,5.62,In Transit,2023-03-05
CUST0061,Female,South,35.0,Smartphone,Electronics,800.0,1,800,17.3,In Transit,2023-05-07
CUST0232,Male,East,44.0,Mouse,Accessories,30.0,3,90,14.91,In Transit,2023-10-20
CUST0013,Female,South,55.0,Smartwatch,Wearables,200.0,4,800,7.31,Returned,2023-03-16
CUST0058,Female,West,42.0,Keyboard,Accessories,50.0,1,50,8.05,Delivered,2023-07-13
CUST0159,Female,North,18.0,Laptop,Electronics,1500.0,1,1500,5.29,Returned,2023-01-21
CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,3,4500,19.41,Delivered,2023-08-19
CUST0281,Female,North,44.0,Monitor,Electronics,300.0,2,600,19.97,In Transit,2023-09-30
CUST0213,Female,South,,Smartwatch,Wearables,200.0,5,1000,9.18,In Transit,2023-10-31
CUST0286,Male,West,63.0,Keyboard,Accessories,50.0,2,100,6.28,Returned,2023-03-21
CUST0136,Female,East,36.0,Keyboard,Accessories,50.0,4,200,9.3,Returned,2023-07-09
CUST0228,Male,West,25.0,Keyboard,Accessories,50.0,1,50,18.71,In Transit,2023-12-07
CUST0124,Female,North,,Headphones,Accessories,100.0,5,500,14.28,Returned,2023-06-02
CUST0201,Male,West,49.0,Smartphone,Electronics,800.0,1,800,12.3,Delivered,2023-05-30
CUST0038,Male,,57.0,Smartphone,Electronics,800.0,2,1600,19.87,Returned,2023-06-01
CUST0276,Female,South,66.0,Laptop,Electronics,1500.0,3,4500,14.73,Delivered,2023-12-01
CUST0201,Female,North,49.0,Smartwatch,Wearables,200.0,3,600,9.26,Delivered,2023-10-23
CUST0104,Female,East,40.0,Keyboard,Accessories,50.0,4,200,15.14,Delivered,2023-06-17
CUST0101,Female,East,53.0,Smartwatch,Wearables,200.0,4,800,14.28,,2023-11-05
CUST0138,Female,West,46.0,Laptop,Electronics,3109.5606124866517,2,3000,6.44,Delivered,2023-12-08
CUST0035,Female,South,20.0,Keyboard,Accessories,50.0,3,150,11.05,Returned,2023-09-16
CUST0273,Female,South,55.0,Mouse,Accessories,30.0,3,90,11.24,Returned,2023-09-09
CUST0228,Female,West,25.0,Smartphone,Electronics,800.0,1,800,7.25,In Transit,2023-03-09
CUST0191,Female,,41.0,Laptop,Electronics,1500.0,4,6000,6.76,,2023-08-01
CUST0087,Female,North,,Headphones,Accessories,100.0,2,200,19.07,,2023-05-08
CUST0070,Female,West,23.0,Laptop,Electronics,1500.0,5,7500,19.41,Delivered,2023-12-21
CUST0088,Male,West,66.0,Monitor,Electronics,300.0,1,300,7.84,In Transit,2023-12-08
CUST0287,Female,South,60.0,Smartphone,Electronics,800.0,4,3200,9.99,Returned,2023-06-29
CUST0116,Male,South,20.0,Monitor,Electronics,300.0,2,600,9.77,Returned,2023-09-24
CUST0037,Female,West,51.0,Smartphone,Electronics,800.0,3,2400,15.28,In Transit,2023-05-22
CUST0215,Female,East,35.0,Mouse,Accessories,30.0,3,90,8.79,Returned,2023-07-29
CUST0104,Male,West,40.0,Keyboard,Accessories,50.0,4,200,12.79,Delivered,2023-10-19
CUST0197,Male,North,54.0,Smartphone,Electronics,800.0,5,4000,9.55,Delivered,2023-09-02
CUST0298,Female,East,58.0,Mouse,Accessories,30.0,4,120,8.85,Returned,2023-06-21
CUST0079,Male,South,26.0,Keyboard,Accessories,50.0,2,100,9.76,In Transit,2023-06-13
CUST0021,Female,East,43.0,Smartwatch,Wearables,200.0,1,200,6.18,In Transit,2023-12-28
CUST0162,Male,East,69.0,Laptop,Electronics,1500.0,3,4500,6.08,Returned,2023-07-06
CUST0090,Male,West,61.0,Laptop,Electronics,1500.0,4,6000,9.46,Delivered,2023-06-13
CUST0064,Female,West,61.0,Headphones,Accessories,100.0,1,100,6.6,Returned,2023-03-20
CUST0148,Female,North,67.0,Mouse,Accessories,30.0,4,120,19.59,In Transit,2023-02-20
CUST0081,Female,West,38.0,Monitor,Electronics,300.0,4,1200,12.55,Delivered,2023-08-27
CUST0160,Male,North,69.0,Keyboard,Accessories,50.0,5,250,14.32,,2023-02-03
CUST0080,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,6.74,Delivered,2023-09-27
CUST0091,Male,South,30.0,Headphones,Accessories,100.0,2,200,7.01,In Transit,2023-03-18
CUST0112,Male,East,33.0,Laptop,Electronics,1500.0,2,3000,14.97,Delivered,2023-01-17
CUST0030,Female,West,44.0,Headphones,Accessories,100.0,4,400,10.03,In Transit,2023-05-11
CUST0276,Male,South,66.0,Keyboard,Accessories,50.0,2,100,8.51,In Transit,2023-03-10
CUST0034,Female,West,65.0,Keyboard,Accessories,50.0,1,50,7.55,Delivered,2023-06-27
CUST0271,Female,North,46.0,Mouse,Accessories,30.0,4,120,18.31,In Transit,2023-11-07
CUST0034,Male,North,65.0,Laptop,Electronics,1500.0,5,7500,16.39,Returned,2023-04-08
CUST0122,Male,North,68.0,Laptop,Electronics,1500.0,2,3000,18.77,Returned,2023-10-27
CUST0223,Female,East,20.0,Laptop,Electronics,1500.0,5,7500,9.26,Returned,2023-02-01
CUST0052,Male,North,66.0,Smartphone,Electronics,800.0,4,3200,15.69,In Transit,2023-05-27
CUST0176,Male,South,,Keyboard,Accessories,50.0,4,200,11.55,Delivered,2023-10-01
CUST0276,Male,West,66.0,Smartphone,Electronics,800.0,3,2400,15.27,In Transit,2023-05-05
CUST0185,Female,West,29.0,Keyboard,Accessories,50.0,4,200,6.75,Delivered,2023-12-22
CUST0253,Female,East,51.0,Headphones,Accessories,100.0,2,200,5.79,Delivered,2023-06-13
CUST0055,Male,East,45.0,Smartwatch,Wearables,200.0,4,800,10.62,Returned,2023-01-11
CUST0229,Female,North,,Monitor,Electronics,300.0,1,300,5.83,Delivered,2023-02-07
CUST0149,Female,,40.0,Headphones,Accessories,100.0,2,200,9.42,Returned,2023-07-14
CUST0028,Male,East,50.0,Mouse,Accessories,30.0,5,150,6.26,Delivered,2023-04-07
CUST0011,Male,South,54.0,Headphones,Accessories,100.0,1,100,19.25,Delivered,2023-12-18
CUST0259,Male,West,59.0,Mouse,Accessories,30.0,2,60,18.17,In Transit,2023-11-17
CUST0296,Female,West,50.0,Monitor,Electronics,300.0,1,300,5.94,Returned,2023-12-26
CUST0101,Male,East,53.0,Headphones,Accessories,100.0,3,300,15.61,In Transit,2023-12-04
CUST0288,Male,West,55.0,Laptop,Electronics,1500.0,2,3000,9.06,Delivered,2023-06-08
CUST0206,Female,,43.0,Keyboard,Accessories,50.0,4,200,16.25,In Transit,2023-08-14
CUST0179,Male,North,45.0,Monitor,Electronics,300.0,4,1200,7.16,In Transit,2023-11-13
CUST0293,Male,West,32.0,Monitor,Electronics,300.0,2,600,9.52,In Transit,2023-10-17
CUST0120,Female,North,35.0,Headphones,Accessories,100.0,4,400,12.85,Delivered,2023-07-23
CUST0112,Male,West,33.0,Smartphone,Electronics,800.0,5,4000,5.14,Returned,2023-06-15
CUST0218,Female,East,36.0,Mouse,Accessories,30.0,5,150,6.78,In Transit,2023-07-18
CUST0018,Female,South,38.0,Keyboard,Accessories,50.0,5,250,12.25,In Transit,2023-05-12
CUST0193,Male,North,64.0,Laptop,Electronics,1500.0,4,6000,9.87,Delivered,2023-02-19
CUST0088,Male,West,66.0,Laptop,Electronics,1500.0,4,6000,11.5,In Transit,2023-10-17
CUST0116,Male,South,20.0,Mouse,Accessories,30.0,3,90,16.07,Returned,2023-09-30
CUST0152,Female,West,69.0,Keyboard,Accessories,50.0,4,200,18.96,Returned,2023-05-20
CUST0290,Female,East,37.0,Smartwatch,Wearables,200.0,4,800,5.98,In Transit,2023-04-27
CUST0293,Male,South,32.0,Monitor,Electronics,300.0,2,600,14.24,Delivered,2023-03-27
CUST0080,Male,South,51.0,Monitor,Electronics,300.0,5,1500,11.39,Returned,2023-07-31
CUST0134,Female,North,58.0,Keyboard,Accessories,50.0,4,200,17.65,In Transit,2023-02-11
CUST0010,Female,East,37.0,Smartphone,Electronics,800.0,5,4000,6.67,In Transit,2023-01-04
CUST0252,Male,South,55.0,Smartwatch,Wearables,200.0,3,600,8.26,,2023-08-30
CUST0211,Female,West,35.0,Monitor,Electronics,300.0,5,1500,18.94,Returned,2023-03-06
CUST0095,Female,South,60.0,Monitor,Electronics,300.0,3,900,19.78,In Transit,2023-02-26
CUST0226,Male,North,43.0,Smartphone,Electronics,800.0,4,3200,10.65,Returned,2023-02-25
CUST0238,Female,North,26.0,Smartwatch,Wearables,200.0,4,800,14.25,Delivered,2023-01-03
CUST0274,Male,West,51.0,Monitor,Electronics,300.0,4,1200,6.26,Returned,2023-12-28
CUST0225,Male,South,65.0,Keyboard,Accessories,50.0,3,150,12.69,Delivered,2023-11-18
CUST0233,Male,West,24.0,Smartwatch,Wearables,200.0,3,600,19.39,In Transit,2023-03-11
CUST0208,Male,North,57.0,Headphones,Accessories,100.0,4,400,14.49,In Transit,2023-09-19
CUST0006,Male,South,52.0,Smartwatch,Wearables,200.0,5,1000,13.13,In Transit,2023-05-15
CUST0181,Male,North,59.0,Monitor,Electronics,300.0,4,1200,15.92,In Transit,2023-10-23
CUST0126,Male,West,66.0,Smartwatch,Wearables,200.0,5,1000,12.06,Returned,2023-03-07
CUST0118,Male,East,23.0,Keyboard,Accessories,50.0,1,50,16.34,In Transit,2023-01-16
CUST0007,Female,North,52.0,Smartwatch,Wearables,200.0,3,600,15.85,Delivered,2023-04-10
CUST0263,Female,South,,Headphones,Accessories,100.0,3,300,19.01,In Transit,2023-09-13
CUST0256,Male,East,,Laptop,Electronics,1500.0,3,4500,9.83,In Transit,2023-09-26
CUST0172,Female,East,56.0,Mouse,Accessories,30.0,4,120,5.17,In Transit,2023-11-23
CUST0114,Male,South,,Smartphone,Electronics,800.0,3,2400,15.04,In Transit,2023-08-12
CUST0198,Male,West,,Smartphone,Electronics,800.0,5,4000,18.49,Delivered,2023-12-13
CUST0234,Female,South,44.0,Smartwatch,Wearables,200.0,1,200,7.67,Returned,2023-07-08
CUST0182,Female,North,19.0,Keyboard,Accessories,50.0,3,150,5.76,In Transit,2023-07-25
CUST0104,Male,,40.0,Smartwatch,Wearables,200.0,1,200,16.29,In Transit,2023-07-08
CUST0232,Male,West,44.0,Headphones,Accessories,100.0,1,100,6.43,Returned,2023-07-28
CUST0160,Male,West,69.0,Laptop,Electronics,1500.0,1,1500,7.32,Returned,2023-09-19
CUST0105,Female,South,27.0,Smartwatch,Wearables,200.0,2,400,9.97,Returned,2023-01-18
CUST0065,Female,West,41.0,Smartwatch,Wearables,200.0,5,1000,12.79,In Transit,2023-01-06
CUST0220,Female,North,,Mouse,Accessories,30.0,4,120,17.23,Returned,2023-07-09
